video_id,video_title,author_id,text_content,similarity_score
1dR6POZYN50,“AI디지털교과서 손본다”… 98% 도입 대구 운명은?ㅣTBC뉴스,@duriburngun,해당 교육 AI 교육부가 밀어붙혔는데 정작 해당 AI 만든 개발자 분은 이거 애들 교육용으로 쓰면 안된다 반대함. 본인에게 큰 성과자 이득인데도 아직 미진하다며 부작용 우려하며 반대함.,0.71866935
QqBYIYTDHuQ,AI 디지털교과서' 어떻게 쓰나?…영어·수학 수업 참관해 보니｜지금 이 뉴스,@양선주-s1r,"역시 비효율적인 공부 방식이네
그러니까 
학부모나 교사들이 
싫어하는 이유이다

매 시간마다 체크하는 것보다는 
개별 학습 진도 형태로 
보충 심화가 이루어져야 
인공지능 AI 시대의 
실질적인 학습이라고 할 것이다

그러나 
사교육 시장의 영역이 
너무 커져서

공교육의 위기를 대체할 수 없다면~, 
사교육 시장이 
할 수 있는 것을 
공교육 시장이 
감당하지 못하는 이유에 대해 
고민해야 할 것이다

하루하루 급변하는 
지식기반 인공 지능 사회에서
오직 고민하는 것은 
돈이 되느냐의 문제이다

실질적인 효율성있는 학습이어야 하는가에 대해
우리 사회의 구조나 시스템에서는
언제나 비효율을 선택할 수 밖에 없다

이래서 빼고 
저래서 못 빼고 
그러면
선택지는 정해져 있는 것이다

아마도 
출산 인구가 
지금의 20만 대에서
10만대로 줄어들어도 

모두들 내 탓은 아니라고 
모르는 척 뒷짐만 질 것이다

나만 아니면 된다는 
안일한 사고와 

굿이나 보고 
떡이나 먹는다는 식의 태도에서는 
변화는 불가능하며

남 탓만 하는 게 
가장 편리한 
소시오패스의 방식이다

이직이 많다는 것은 
우리 사회가 
끝으로 밑바닥으로 
추락한다는 것을 
반영하는 증거이다

독서 논술 토론은 
인공지능 AI가 담당하니~, 
굳이 학교갈 이유가 있을까~???
공교육이라는 학교의 필요성은 
점점 더 줄어들 뿐이다

삼성 기기와 
선생님들을 위해
학교가 존재한다는 느낌이 
더 더욱 강하게 
들 것이다

그렇다고 
직장을 그만둘 수도 없고
부모 되기의 포기는 
점점 더 필수 선택지가 될 수도 있다",0.71800214
kMRBxDBbUas,"AI디지털교과서 논란, 핵심이 무엇인지 딱 알려드립니다!(교육대기자)[이슈따라잡기]",@bokhai-lee,"이제는 학습하는 방법도 바뀌고 있습니다 (NotebookLM, 마인드맵 기능)https://youtu.be/DR_3RK99Xyc?si=6faCn9cadwcwKtx7

그때 그때  모르는것  질문만 할수 있는 것만으로도  AI    그 가치는 차고 넘친다  ~  난 고등학교 까지  교실은  악몽이엿다 ~  남자들에게   군대 잡혀 가는거 학교 잡혀 가는 꿈  악몽이다 ~  강남 이미 선행학습  등교해서 책상에 업드려  자는 교실이 현실 아닌가 ~",0.71759796
OcFXKUxiskw,AI디지털교과서로 공부하면 벌어지는 일 / 내년 수업 방식에 미리 대비해야 하는 이유,@mijungkim8348,자기주도…초등학생들에게??요즘애들 똑똑하지만 해야되는게 오ㅐ 더 많을까?학교에서 진도만 나가기때문. 그런데 AI수업이라니,0.71517396
D5lYwEBwrR0,사교육 대책의 핵심 AI 디지털 교과서,@eunheejeon1325,영국에서 공부하는데 여기도 종이책은 안쓰고 온라인 플랫폼을 사용해서 노트북이나 패드만 들고 다니지만 수업은 샘과 학생들이 함께 토론하고 발표하면서 관계에 더 집중한다. 디지털은 교실밖에서도 과제를 위해서 샘이나 또래와 편리하게 소통하고 협업하기 위한 도구와 과제 제출용으로만 쓰일 뿐 AI를 막진 않지만 개인의 생각을 많이 존중하고 인정하는 분위기가 형성되어 AI에 몰입하지 않는다.. AI를 잘 다룰 수 있을 때 시도를해도 늦지 읺을텐데ㅠㅠ 제발 나라걱정 좀 해주시길..😢,0.7076556
zc0SrejBP1s,"AI 디지털 교과서 도입, 공교육 강화 대책 (24.11.21.) | 정관용의 정책토론 | 국회방송",@user-bz3jq6jk1h,"단순한 문제풀이 용도 외에, AI가 아이들 교육에 도입되기에는 기술적으로 턱없이 부족할텐데, 어린 초등학생을 대상으로 테스트하는건 무리한 시도로 보입니다. AI라 이름 붙여서 기술적으로 다 해결할 것처럼 말하는 것도 무책임한 주장 같구요.",0.70635235
D5lYwEBwrR0,사교육 대책의 핵심 AI 디지털 교과서,@Raphael-YJ,"저게 실현되려면 AI가 진짜로 능동적으로 교사수준으로 학생을 진단할 수 있어야함
수준에 따른 과제나 자료를 제공하는건 옛날부터 가능했는데
진단이 어려운거",0.705817
JC35hy4u1mo,"AI 디지털교과서(AIDT), 도입해야할까? ｜토론으로 알아보는 교육정책",@shoya009,학생들이 AI 디지털 교과서에 대해 이렇게 깊이 있는 토론을 하다니 정말 인상적이었어요! 찬반 양쪽 의견 모두 공감 되는 부분이 많았는데 특히 디지털 격차에 대한 고민이 중요하다는 생각이 들었어요. 다음 토론 주제로는 코딩 교육 의무화가 좋을 것 같아요. 미래 사회에 꼭 필요한 기술이지만 모든 학생에게 의무화하는 것이 과연 최선인지 논의해보면 좋겠어요!,0.70288515
JC35hy4u1mo,"AI 디지털교과서(AIDT), 도입해야할까? ｜토론으로 알아보는 교육정책",@황준혁-i3e,"AI 디지털교과서 토론 정말 알차게 잘 봤습니다! 다들 토론을 너무 잘해서 둘다 납득이 가네요..!

다음 주제는 정시비중확대에 대한 토론을 들어보고 싶습니다! 급변하는 교육환경 속에 어떤 정책이 올바른지 찬반 의견을 듣고 싶어요!",0.7025117
JC35hy4u1mo,"AI 디지털교과서(AIDT), 도입해야할까? ｜토론으로 알아보는 교육정책",@달무리-j3d,"AI 디지털 교과서의
다양한 활용법에 대해 알찬 토론이 필요해요!",0.70071423
JC35hy4u1mo,"AI 디지털교과서(AIDT), 도입해야할까? ｜토론으로 알아보는 교육정책",@레기온-j1w,"AI 디지털교과서에 대한 토론 잘 시청했습니다!
고교학점제나 기존 교육과정과의 비교와 대입 정책에 따른 교육과정의 변화에 대한 토론도 기대가 됩니다.",0.6993191
JC35hy4u1mo,"AI 디지털교과서(AIDT), 도입해야할까? ｜토론으로 알아보는 교육정책",@Teram7,"이번 토론 정말 유익했어요! AI 디지털 교과서에 대해 학생들이 직접 다양한 의견을 나누는 모습을 보니 참 흥미로웠습니다. 다양한 목소리가 모여야 교육이 더 나은 방향으로 나아갈 수 있을 것 같아요.
다음 토론 주제로는 고교학점제를 다뤘으면 좋겠어요. 장단점이 뚜렷한 만큼 많은 논의를 통해 단점을 보완한다면 더욱 의미 있는 시간이 될 것 같습니다.",0.6959722
LKQITkR1SRg,"AI 디지털교과서 '교육자료' 격하에…발행사들 ""헌법소원 불사"" / EBS뉴스 2025. 08. 06",@donglee-cj2dg,학교에서는 책을 쓰고 개인들에게 팔게 해라. AI 교과서도 이점이 있어 영어 교육에는 올바른 발음을 쉽게 많이 들어볼수 있다.,0.69333565
QqBYIYTDHuQ,AI 디지털교과서' 어떻게 쓰나?…영어·수학 수업 참관해 보니｜지금 이 뉴스,@조윤성-f2n,교사가 편해졌다는 것 외에 뭐가 맞춤형이고 뭐가 AI 이지?,0.69119847
D5lYwEBwrR0,사교육 대책의 핵심 AI 디지털 교과서,@최용준-z6p,AI 교과서로 배우면 학벌이 없어지나요? 취직걱정 없어지나요? 경쟁이 없어지나요? 므슨 사교육대책?,0.6874912
JC35hy4u1mo,"AI 디지털교과서(AIDT), 도입해야할까? ｜토론으로 알아보는 교육정책",@902nam,"학생들의 AI 디지털 교과서에 대한 관점이 다양하고 깊어서 흥미롭게 보았습니다~
교육과정이 개편되면서 토론에도 소신있게 참여하는 모습이 인상적이고 대견하네요.
학생마다 편차가 있겠지만 전통적인 방식으로 종이책으로만 수업한다면 너무 획일적인 교육이 될 것 같다는 단점도 있을 것 같습니다.

다음 주제는 1. 졸업 앨범이 꼭 필요한가에 대해서 토론해보고, 2. 요즘 아이들은 동문회에 대해서 어떻게 생각하는지에 대해서도 들어보고 싶습니다 😊",0.68714905
-ZUoWn6uvlc,(수업시연) AI 디지털교과서가 찾아왔어요 ㅣ 초등학교 4학년 수학,@루나양,4: 02     학생의  학습능력과  이해도를   충분히 분석하고   우리  학생들의 수준에 맟는   학습을 하고      어려움을 격는 학생들에게   문제에 대한    다각도의 제안을  해주는     AI  교과서   울 아이들의  학습능력을   높여주는거 같아요,0.68705016
OcFXKUxiskw,AI디지털교과서로 공부하면 벌어지는 일 / 내년 수업 방식에 미리 대비해야 하는 이유,@Kim-rx6jz,"반대하시면
2025년 교육부의 AI 디지털교과서 도입 유보 요구에 관한 청원에 동의 하는 걸로 아이들을 지켜보아요",0.6864188
JC35hy4u1mo,"AI 디지털교과서(AIDT), 도입해야할까? ｜토론으로 알아보는 교육정책",@d911d07,"AI 디지털교과서에 대한 토론 잘 시청했습니다.
대입기준 수시와 정시비중을 어느것을 늘려야 하는지 토론을 듣고 싶어요 
또 고교학점제나 기존 교육과정과의 비교와 대입 정책에 따른 교육과정의 변화에 대한 토론도 기대가 됩니다.",0.6861222
QqBYIYTDHuQ,AI 디지털교과서' 어떻게 쓰나?…영어·수학 수업 참관해 보니｜지금 이 뉴스,@hje274,뭐가 Ai라는건지... 수업 하는 것 봐도 이미 예전부터 에듀테크라고 사용하던 어플이나 방법들과 다를게 없음. 이게 다 Ai에 대한 이해도 없는 윗대가리들의 하향식 정책이 문제임.,0.68399286
8hw4k3-pSn4,고양이 단어도 인식 못하는 AI 디지털교과서?...전자사전보다 못하다,@권성국-h4k,수천억 들여서 싸구려 AI 애들한테 가르치냐?,0.6835241
-ZUoWn6uvlc,(수업시연) AI 디지털교과서가 찾아왔어요 ㅣ 초등학교 4학년 수학,@윤오핑,4:34 AI가 도와주면 요런게 좋죠! 아이의 현재 학습 속도를 알 수 있고 그에 맞추어 적절한 교육이 진행될 수 있다는 것! 개별화 교육이라는 게 뭐 별거 있을까요. 우리 아이들의 상황을 알고 지식이 잘 학습될 수 있도록 돕는 것. 그거면 충분하죠 ❤ AI디지털 교과서 응원할게요!,0.6807473
MgRCJjhSISs,"[이슈] 베일 벗은 AI 디지털교과서…1대1 맞춤형 학습 가능/'교육 격차' 줄인다지만…""문해력 저하·준비 부족""/2024년 12월 2일(월)/KBS",@mkcho4780,효율적으로 자 활용되면 반대할 국민은 없을 것이다. 그런데도 우려가 앞서는 것은 왜 일까? 교육부가 AI 교육 컨텐츠를 잘 관리 할까 ? 컨텐츠 수준은 경쟁력 없고 국민 세금으로 막대한 예산만 사용하여 업자들에게는 눈먼돈이 되는 사업으로 전락할것 같은 우려가앞선다.,0.68070227
yG7JrRtFY08,어서와~ AI 디지털교과서 미리보기는 처음이지(중학교 영어편),@warmtact,영어교과 AI 디지털교과서에 대한 오해를 이해로 바꿔주셔서 감사합니다 조래정선생님!,0.67885506
JC35hy4u1mo,"AI 디지털교과서(AIDT), 도입해야할까? ｜토론으로 알아보는 교육정책",@jooholee1124,"AI 디지털교과서에 대한 상이한 의견 흥미롯게 봤습니다.
다음엔 전공자율선택제에 대한 토론 주제도 너무 좋을 것 같네요.
다음 주제도 기대됩니다.",0.67793036
-ZUoWn6uvlc,(수업시연) AI 디지털교과서가 찾아왔어요 ㅣ 초등학교 4학년 수학,@luckday999,"6:31  AI가 학생 개개인의 학습 수준을 분석하여 맞춤형 문제를 제공하고, 부족한 부분을 보완할 수 있도록 도와주는
맞춤형 문제풀이가 인상적이였어요, 학생 수준에 맞게 학습할 수 있어서 많은 도움이 될 거 같아요",0.6773727
JC35hy4u1mo,"AI 디지털교과서(AIDT), 도입해야할까? ｜토론으로 알아보는 교육정책",@wealloncenoob,"AI 디지털교과서에 대한 토론 잘 시청했습니다, 다음 토론 주제는 고교학점재 시행에 따른 과목당 제한 인원으로 인해 발생하는 수시편차에 관해서 토론해주길 바랍니다.",0.67356306
JC35hy4u1mo,"AI 디지털교과서(AIDT), 도입해야할까? ｜토론으로 알아보는 교육정책",@2feman,"AI 디지털 교과서에 대해 이렇게 다양한 생각을 가지고 열띤 토론을 벌이다니!  찬성하는 친구들의 논리적인 주장도 인상적이었고, 반대하는 친구들의 걱정 어린 목소리도 귀 기울여 들었어요. AI가 득세하는 시대에 과연 암기식 성취도 평가가 필요한지에 대해 논쟁하면 재미있을 것 같아요",0.6726581
JC35hy4u1mo,"AI 디지털교과서(AIDT), 도입해야할까? ｜토론으로 알아보는 교육정책",@박동진-j3c,AI 디지털교과서에 대한 토론주제로 학생분들의 심도있고 깊은 토론 영상 너무 유익하게 시청했고 향후 언젠가는 AI 디지털교과서가 우리 일상생활속에서 자주 쓰일텐데 어떻게 발전할지 너무 궁금하고 다음화에는 개인적으로 대입정책에 대해 토론해주셨으면 좋겠습니다!!,0.6710892
4WSFPdpVR7E,사실상 퇴출 'AI 디지털교과서'…남은 쟁점은? [뉴스브릿지]/ EBS뉴스 2025. 08. 11,@hisheart4445,이주호는 이명박 정권 때부터 디지털 교과서를 주도할 정도로 관련 분야에 관심이 있던 사람으로 보이지만 최근 빠른 속도로 발전하고 있는 인공지능의 가능성에 대한 지식이나 비전이 있었던 것으로 보이지는 않습니다. 단순히 인공지능이라는 이름만 붙이고 디지털 교과서에 아주 살짝의 조정만 이루어진 챗봇을 붙이는 수준에 그쳤지요. 디지털 교과서라고 불릴 수 있는 부분은 그럭저럭 괜찮았습니다만 적어도 인공지능을 이야기 한다면 솔직히 말해서 훨씬 적은 돈으로도 개발할 수 있는 정도의 수준이었다고 평가됩니다. 차라리 지금 가장 뛰어난 인공지능의 API로 챗봇을 제공하는게 차라리 나을 수준이라고 보이지요. 그러니 AI라는 표현은 무색한 표현이라고 볼 수 있습니다. 그냥 디지털 교과서라고 부른다면 이명박 정부 때 만들었던 그 것보다 조금이라도 발전은 했다고 볼 수는 있겠지요.,0.66896546
